Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mahmoud Abdul-Rauf\abdulma02,PG,31,VAN,41,486,16.7,0.514,0.057,0.11800000000000001,1.2,4.7,2.9,32.7,1.0,0.1,9.1,26.8,,0.7,0.0,0.7,0.07,,1.1,-2.1,-1.0,0.1,0,2.9,6.0,0.488,0.1,0.3,0.28600000000000003,2.8,5.7,0.5,0.496,0.5,0.7,0.759,0.1,0.5,0.6,1.9,0.2,0.0,0.6,1.2,6.5
2,Tariq Abdul-Wahad\abdulta01,SG,26,DEN,29,420,5.8,0.43799999999999994,0.09,0.324,3.6,11.8,7.6,8.1,1.7,2.1,21.1,17.1,,-0.7,0.3,-0.4,-0.049,,-5.6,-0.3,-5.8,-0.4,12,1.5,3.8,0.387,0.1,0.3,0.4,1.3,3.5,0.386,0.405,0.7,1.2,0.583,0.5,1.6,2.0,0.8,0.5,0.4,1.2,1.9,3.8
3,Shareef Abdur-Rahim\abdursh01,SF,24,VAN,81,3241,19.1,0.5489999999999999,0.05,0.415,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,,5.6,2.9,8.5,0.126,,1.7,0.1,1.8,3.1,81,7.5,15.8,0.47200000000000003,0.1,0.8,0.188,7.3,15.0,0.48700000000000004,0.47700000000000004,5.5,6.6,0.8340000000000001,2.2,6.9,9.1,3.1,1.1,1.0,2.9,2.9,20.5
4,Cory Alexander\alexaco01,PG,27,ORL,26,227,6.3,0.40700000000000003,0.28600000000000003,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,,-0.5,0.3,-0.1,-0.031,,-7.2,1.2,-6.0,-0.2,0,0.7,2.2,0.321,0.2,0.6,0.25,0.5,1.5,0.35,0.35700000000000004,0.5,0.7,0.667,0.0,1.0,1.0,1.4,0.6,0.0,1.0,1.1,2.0
5,Courtney Alexander\alexaco02,PG,23,TOT,65,1382,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8.0,1.7,0.3,10.5,23.2,,0.3,0.5,0.8,0.027000000000000003,,-2.4,-1.9,-4.3,-0.8,24,3.7,8.8,0.41700000000000004,0.3,0.7,0.37,3.4,8.1,0.42100000000000004,0.43200000000000005,1.9,2.3,0.82,0.6,1.6,2.2,1.0,0.7,0.1,1.2,2.1,9.5
5,Courtney Alexander\alexaco02,PG,23,DAL,38,472,6.8,0.40399999999999997,0.055999999999999994,0.253,4.9,9.9,7.5,6.9,1.7,0.5,9.6,21.1,,-0.5,0.4,-0.1,-0.013000000000000001,,-5.5,-0.8,-6.2,-0.5,6,1.6,4.7,0.348,0.1,0.3,0.3,1.6,4.4,0.35100000000000003,0.35700000000000004,0.9,1.2,0.733,0.5,1.1,1.7,0.6,0.4,0.1,0.6,2.0,4.2
5,Courtney Alexander\alexaco02,PG,23,WAS,27,910,14.2,0.519,0.091,0.266,2.8,7.6,5.1,8.6,1.7,0.2,10.9,24.3,,0.9,0.1,0.9,0.048,,-0.8,-2.5,-3.3,-0.3,18,6.6,14.6,0.44799999999999995,0.5,1.3,0.389,6.0,13.3,0.45399999999999996,0.466,3.3,3.9,0.857,0.8,2.1,3.0,1.5,1.1,0.1,2.0,2.3,17.0
6,Ray Allen*\allenra02,SG,25,MIL,82,3129,22.9,0.61,0.35700000000000004,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,,11.5,2.2,13.7,0.21100000000000002,,5.7,-0.3,5.5,5.9,82,7.7,16.0,0.48,2.5,5.7,0.433,5.2,10.3,0.506,0.557,4.2,4.8,0.888,1.2,4.0,5.2,4.6,1.5,0.2,2.5,2.3,22.0
7,Rafer Alston\alstora01,PG,24,MIL,37,288,12.1,0.429,0.35700000000000004,0.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,,0.1,0.2,0.3,0.055,,-1.6,-0.5,-2.1,0.0,2,0.8,2.3,0.35700000000000004,0.2,0.8,0.267,0.6,1.5,0.40700000000000003,0.405,0.2,0.4,0.6920000000000001,0.1,0.7,0.8,1.8,0.4,0.0,0.5,0.7,2.1
8,John Amaechi\amaecjo01,C,30,ORL,82,1710,8.7,0.455,0.012,0.47100000000000003,4.9,12.7,8.7,7.0,0.8,1.2,14.8,21.7,,-1.3,1.4,0.0,0.001,,-4.3,-1.8,-6.1,-1.7,36,2.9,7.2,0.4,0.0,0.1,0.0,2.9,7.1,0.405,0.4,2.1,3.4,0.631,0.9,2.3,3.3,0.9,0.3,0.4,1.5,2.1,7.9
9,Derek Anderson\anderde01,SG,26,SAS,82,2859,17.1,0.542,0.255,0.405,3.1,10.9,7.2,18.1,2.2,0.3,12.4,21.9,,5.6,4.3,9.9,0.166,,1.2,1.2,2.4,3.2,82,5.0,12.1,0.41600000000000004,1.2,3.1,0.39899999999999997,3.8,9.0,0.42200000000000004,0.467,4.2,4.9,0.851,0.9,3.5,4.4,3.7,1.5,0.2,2.0,2.3,15.5
10,Kenny Anderson\anderke01,PG,30,BOS,33,849,12.2,0.47600000000000003,0.145,0.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,,0.4,0.7,1.1,0.063,,-1.9,-0.1,-2.0,0.0,28,2.7,6.9,0.38799999999999996,0.3,1.0,0.33299999999999996,2.3,5.9,0.397,0.41200000000000003,1.8,2.2,0.831,0.5,1.7,2.2,4.1,1.3,0.1,1.6,1.9,7.5
11,Nick Anderson\anderni01,SG,33,SAC,21,169,6.4,0.33299999999999996,0.684,0.0,2.0,13.7,8.0,11.0,3.0,1.6,10.9,16.7,,-0.3,0.3,0.0,-0.011000000000000001,,-4.6,1.4,-3.2,-0.1,0,0.7,2.7,0.24600000000000002,0.5,1.9,0.256,0.2,0.9,0.222,0.33299999999999996,0.0,0.0,,0.1,1.0,1.2,0.6,0.5,0.2,0.3,0.6,1.8
12,Shandon Anderson\andersh01,SG,27,HOU,82,2396,11.9,0.528,0.28800000000000003,0.319,3.6,12.3,8.0,12.5,1.8,1.2,16.3,15.4,,1.9,2.0,3.9,0.078,,-1.1,0.7,-0.4,0.9,82,3.2,7.2,0.446,0.6,2.1,0.271,2.6,5.1,0.517,0.485,1.7,2.3,0.7340000000000001,0.9,3.2,4.1,2.3,1.0,0.5,1.6,2.5,8.7
13,Greg Anthony\anthogr01,PG,33,POR,58,856,12.0,0.525,0.628,0.138,3.0,5.4,4.3,14.8,2.5,0.3,13.8,16.9,,0.9,0.7,1.6,0.09,,0.0,0.1,0.1,0.5,0,1.7,4.4,0.38299999999999995,1.1,2.7,0.409,0.6,1.6,0.34,0.512,0.4,0.6,0.657,0.4,0.7,1.1,1.4,0.7,0.1,0.7,1.1,4.9
14,Darrell Armstrong\armstda01,PG,32,ORL,75,2767,18.6,0.535,0.402,0.249,3.7,10.2,6.9,31.3,2.5,0.3,15.2,21.0,,5.8,2.9,8.7,0.151,,3.2,0.1,3.3,3.6,75,5.5,13.4,0.41200000000000003,1.9,5.4,0.355,3.6,8.0,0.451,0.484,2.9,3.3,0.884,1.3,3.3,4.6,7.0,1.8,0.2,2.7,2.1,15.9
15,Chucky Atkins\atkinch01,PG,26,DET,81,2363,12.2,0.48100000000000004,0.35600000000000004,0.13699999999999998,1.2,6.7,3.9,24.3,1.4,0.1,12.9,21.2,,1.2,1.6,2.8,0.057,,-0.6,-1.0,-1.6,0.3,75,4.7,11.8,0.39899999999999997,1.5,4.2,0.35700000000000004,3.2,7.6,0.423,0.46299999999999997,1.1,1.6,0.6920000000000001,0.3,1.8,2.1,4.1,0.8,0.1,1.8,2.3,12.0
16,Stacey Augmon\augmost01,SG,32,POR,66,1182,12.3,0.511,0.015,0.327,6.3,9.7,8.0,12.7,2.2,1.3,13.6,13.9,,1.3,1.2,2.5,0.102,,-1.1,1.3,0.2,0.7,23,1.9,4.0,0.47700000000000004,0.0,0.1,0.0,1.9,4.0,0.485,0.47700000000000004,0.9,1.3,0.655,0.9,1.5,2.4,1.5,0.7,0.3,0.7,1.6,4.7
17,Isaac Austin\austiis01,C,31,VAN,52,845,8.3,0.39299999999999996,0.08900000000000001,0.14800000000000002,6.8,23.1,15.0,11.2,1.2,1.9,15.8,18.5,,-1.3,0.9,-0.5,-0.026000000000000002,,-4.4,0.1,-4.3,-0.5,16,1.8,5.2,0.35600000000000004,0.1,0.5,0.25,1.7,4.7,0.366,0.36700000000000005,0.5,0.8,0.7,1.0,3.3,4.3,1.1,0.4,0.4,1.0,1.8,4.3
18,William Avery\averywi01,PG,21,MIN,55,463,9.0,0.48200000000000004,0.41,0.25,1.2,6.0,3.6,24.0,1.5,0.6,22.0,20.0,,-0.2,0.2,0.0,-0.003,,-2.6,-2.0,-4.6,-0.3,0,1.0,2.6,0.382,0.3,1.1,0.271,0.7,1.5,0.45899999999999996,0.43799999999999994,0.5,0.7,0.778,0.1,0.4,0.5,1.4,0.2,0.1,0.8,0.9,2.8
19,Dalibor Bagarić\bagarda01,C,20,CHI,35,259,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,,-0.9,0.2,-0.7,-0.121,,-8.9,-1.2,-10.0,-0.5,0,0.5,1.9,0.262,0.0,0.0,0.0,0.5,1.8,0.266,0.262,0.4,0.8,0.46399999999999997,0.6,1.0,1.6,0.3,0.3,0.5,0.6,1.3,1.3
20,Vin Baker\bakervi01,PF,29,SEA,76,2129,13.0,0.48100000000000004,0.019,0.391,9.7,13.5,11.6,7.0,0.9,2.5,14.1,23.8,,0.6,1.2,1.8,0.04,,-2.4,-1.8,-4.2,-1.2,27,4.6,10.8,0.42200000000000004,0.0,0.2,0.063,4.6,10.6,0.429,0.423,3.1,4.2,0.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,12.2
21,Erick Barkley\barkler01,PG,22,POR,8,38,10.3,0.43200000000000005,0.364,0.0,0.0,9.1,4.7,28.8,2.8,0.0,18.5,33.0,,-0.1,0.0,-0.1,-0.075,,-4.6,-3.2,-7.7,-0.1,0,1.0,2.8,0.364,0.4,1.0,0.375,0.6,1.8,0.35700000000000004,0.43200000000000005,0.0,0.0,,0.0,0.4,0.4,0.8,0.3,0.0,0.6,0.3,2.4
22,Dana Barros\barroda01,PG,33,DET,60,1079,14.3,0.534,0.255,0.19399999999999998,0.6,8.9,4.7,18.0,1.4,0.1,11.8,20.4,,1.4,0.8,2.3,0.10099999999999999,,0.1,-0.4,-0.3,0.5,0,3.1,6.9,0.444,0.7,1.8,0.419,2.3,5.1,0.45299999999999996,0.498,1.1,1.3,0.85,0.1,1.5,1.6,1.8,0.5,0.0,1.0,1.1,8.0
23,Brent Barry\barrybr01,SG,29,SEA,67,1778,16.6,0.66,0.5710000000000001,0.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,,4.6,1.2,5.8,0.157,,2.3,0.9,3.3,2.4,20,3.0,6.0,0.494,1.6,3.4,0.47600000000000003,1.3,2.6,0.517,0.63,1.3,1.5,0.816,0.5,2.7,3.1,3.4,1.2,0.2,1.3,1.9,8.8
24,Jon Barry\barryjo01,SG,31,SAC,62,1010,12.4,0.55,0.518,0.28600000000000003,1.8,8.1,5.0,19.0,1.4,0.4,15.6,14.9,,1.5,0.9,2.4,0.114,,-0.1,0.1,0.1,0.5,2,1.7,4.1,0.40399999999999997,0.7,2.1,0.348,0.9,2.0,0.46299999999999997,0.494,1.0,1.2,0.877,0.3,1.3,1.5,2.1,0.5,0.1,0.9,1.1,5.1
25,Tony Battie\battito01,C,24,BOS,40,845,15.2,0.562,0.015,0.34299999999999997,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,,1.0,1.3,2.3,0.131,,-1.7,1.0,-0.7,0.3,25,2.7,5.0,0.537,0.0,0.1,0.0,2.7,5.0,0.545,0.537,1.1,1.7,0.638,1.8,4.0,5.8,0.4,0.7,1.5,0.9,3.2,6.5
26,Raja Bell\bellra01,SG,24,PHI,5,30,-0.6,0.35700000000000004,0.429,0.0,0.0,3.7,1.9,0.0,1.8,0.0,22.2,13.6,,-0.1,0.0,-0.1,-0.091,,-7.2,-2.2,-9.4,-0.1,0,0.4,1.4,0.28600000000000003,0.2,0.6,0.33299999999999996,0.2,0.8,0.25,0.35700000000000004,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,1.0
27,Jonathan Bender\bendejo01,SF,20,IND,59,574,7.6,0.447,0.22,0.366,2.9,11.5,7.3,9.4,0.7,3.5,16.3,21.0,,-0.7,0.5,-0.1,-0.012,,-4.4,-0.3,-4.7,-0.4,7,1.1,3.2,0.355,0.2,0.7,0.268,0.9,2.5,0.379,0.384,0.8,1.2,0.735,0.2,1.0,1.3,0.5,0.1,0.5,0.7,1.2,3.3
28,Corey Benjamin\benjaco01,PG,22,CHI,65,857,8.8,0.45299999999999996,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,,-0.8,0.3,-0.5,-0.027999999999999997,,-3.5,-1.6,-5.1,-0.7,5,1.8,4.6,0.381,0.3,1.2,0.259,1.4,3.4,0.425,0.41600000000000004,0.9,1.3,0.675,0.6,1.0,1.5,1.1,0.4,0.2,1.0,2.0,4.7
29,David Benoit\benoida01,SF,32,UTA,49,446,11.1,0.542,0.08800000000000001,0.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,,0.4,0.4,0.7,0.08,,-2.8,-1.2,-4.0,-0.2,2,1.4,3.0,0.483,0.1,0.3,0.385,1.3,2.7,0.493,0.5,0.6,0.8,0.795,0.4,1.2,1.7,0.4,0.1,0.1,0.6,1.5,3.6
30,Travis Best\besttr01,PG,28,IND,77,2457,16.7,0.517,0.12300000000000001,0.287,1.8,8.2,5.1,34.0,2.4,0.3,12.5,19.3,,4.8,2.3,7.2,0.14,,0.8,0.6,1.4,2.1,21,4.5,10.2,0.44,0.5,1.3,0.381,4.0,9.0,0.449,0.46399999999999997,2.4,2.9,0.8270000000000001,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9
31,Mike Bibby\bibbymi01,PG,22,VAN,82,3190,16.8,0.525,0.24600000000000002,0.162,1.7,9.2,5.5,38.3,1.8,0.3,16.7,21.3,,4.0,1.4,5.3,0.081,,2.0,-1.2,0.7,2.2,82,6.4,14.1,0.45399999999999996,1.3,3.5,0.379,5.1,10.6,0.478,0.5,1.7,2.3,0.7609999999999999,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9
32,Chauncey Billups\billuch01,SG,24,MIN,77,1790,14.1,0.5379999999999999,0.33,0.29100000000000004,2.0,8.1,5.0,22.2,1.5,0.4,14.4,19.5,,2.7,0.9,3.7,0.098,,0.4,-0.9,-0.5,0.7,33,3.2,7.6,0.42200000000000004,0.9,2.5,0.376,2.3,5.1,0.445,0.485,1.9,2.2,0.8420000000000001,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3,9.3
33,Mookie Blaylock\blaylmo01,PG,33,GSW,69,2352,15.8,0.455,0.281,0.095,3.0,9.9,6.1,32.3,3.5,0.6,13.3,17.3,,1.9,1.6,3.5,0.071,,0.2,1.0,1.2,1.9,59,4.6,11.6,0.396,1.1,3.3,0.324,3.5,8.3,0.424,0.441,0.8,1.1,0.6970000000000001,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9,11.0
34,Corie Blount\blounco01,PF,32,TOT,68,1305,11.8,0.473,0.027000000000000003,0.282,13.9,19.4,16.5,7.1,1.6,1.2,18.1,13.2,,0.5,1.2,1.8,0.065,,-2.6,-0.9,-3.5,-0.5,6,1.9,4.3,0.442,0.0,0.1,0.25,1.9,4.2,0.44799999999999995,0.446,0.8,1.2,0.614,2.7,3.2,5.9,0.9,0.6,0.3,1.1,2.4,4.6
34,Corie Blount\blounco01,PF,32,PHO,30,387,5.8,0.504,0.0,0.319,10.1,14.9,12.4,3.0,1.7,0.9,25.1,8.3,,0.0,0.6,0.6,0.077,,-5.7,1.4,-4.3,-0.2,6,0.8,1.6,0.489,0.0,0.0,,0.8,1.6,0.489,0.489,0.3,0.5,0.5329999999999999,1.2,1.7,2.8,0.3,0.4,0.2,0.6,2.5,1.8
34,Corie Blount\blounco01,PF,32,GSW,38,918,14.3,0.46799999999999997,0.032,0.275,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,,0.5,0.6,1.1,0.06,,-1.4,-1.8,-3.2,-0.3,0,2.8,6.5,0.433,0.1,0.2,0.25,2.8,6.3,0.439,0.43700000000000006,1.1,1.8,0.632,3.8,4.4,8.3,1.3,0.8,0.4,1.4,2.4,6.8
35,Mark Blount\blounma01,C,25,BOS,64,1098,11.1,0.541,0.0,0.33,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12.0,,0.5,1.4,1.9,0.084,,-4.2,1.1,-3.1,-0.3,50,1.6,3.1,0.505,0.0,0.0,,1.6,3.1,0.505,0.505,0.7,1.0,0.6970000000000001,1.5,2.1,3.6,0.5,0.6,1.2,1.0,2.9,3.9
36,Muggsy Bogues\boguemu01,PG,36,TOR,3,34,-0.5,0.0,0.5,0.0,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,,-0.1,0.0,-0.1,-0.128,,-8.9,1.7,-7.2,0.0,0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.7,0.7,0.0,1.3,1.0,0.0
37,Etdrick Bohannon\bohanet01,PF,27,CLE,6,19,22.4,0.6940000000000001,0.0,1.0,18.3,24.3,21.3,0.0,0.0,7.7,14.8,16.1,,0.1,0.0,0.1,0.276,,1.0,0.7,1.7,0.0,0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.7,0.7,1.0,0.5,0.7,1.2,0.0,0.0,0.3,0.2,0.7,1.3
38,Calvin Booth\boothca01,C,24,TOT,55,933,16.1,0.512,0.0,0.31,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,,0.6,1.4,2.1,0.106,,-1.9,2.7,0.7,0.6,29,2.2,4.6,0.47600000000000003,0.0,0.0,,2.2,4.6,0.47600000000000003,0.47600000000000003,1.0,1.4,0.679,1.4,3.1,4.5,0.8,0.5,2.0,1.0,2.7,5.3
38,Calvin Booth\boothca01,C,24,WAS,40,640,14.7,0.48200000000000004,0.0,0.268,9.5,22.5,15.9,5.9,1.4,9.1,16.1,15.6,,0.1,0.9,1.0,0.07400000000000001,,-2.6,2.2,-0.4,0.3,22,1.9,4.2,0.44,0.0,0.0,,1.9,4.2,0.44,0.44,0.8,1.1,0.733,1.3,3.0,4.4,0.6,0.4,2.0,0.9,2.3,4.5
38,Calvin Booth\boothca01,C,24,DAL,15,293,18.9,0.568,0.0,0.39299999999999996,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,,0.5,0.6,1.1,0.17600000000000002,,-0.5,3.6,3.2,0.4,7,3.1,5.6,0.5479999999999999,0.0,0.0,,3.1,5.6,0.5479999999999999,0.5479999999999999,1.3,2.2,0.606,1.6,3.2,4.8,1.3,0.8,2.0,1.1,3.7,7.5
39,Cal Bowdler\bowdlca01,SF,23,ATL,44,375,15.8,0.532,0.044000000000000004,0.35100000000000003,8.9,14.1,11.4,1.8,1.4,4.0,7.7,17.0,,0.7,0.4,1.0,0.134,,-0.6,-0.3,-0.9,0.1,0,1.2,2.6,0.465,0.0,0.1,0.2,1.2,2.5,0.47700000000000004,0.469,0.8,0.9,0.825,0.7,1.1,1.8,0.1,0.2,0.5,0.3,1.0,3.2
40,Bruce Bowen\bowenbr01,SF,29,MIA,82,2685,8.1,0.478,0.528,0.27699999999999997,2.0,8.8,5.4,8.2,1.7,1.5,10.2,13.1,,0.5,3.7,4.2,0.075,,-2.6,1.5,-1.1,0.6,72,2.6,7.1,0.363,1.3,3.7,0.336,1.3,3.3,0.39399999999999996,0.452,1.2,2.0,0.609,0.5,2.4,3.0,1.6,1.0,0.6,0.9,3.3,7.6
41,Ryan Bowen\bowenry01,SF,25,DEN,57,696,13.3,0.585,0.076,0.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,,1.2,0.4,1.7,0.114,,-1.1,1.3,0.1,0.4,0,1.4,2.5,0.556,0.1,0.2,0.364,1.3,2.3,0.5710000000000001,0.569,0.5,0.8,0.614,1.1,0.9,2.0,0.5,0.6,0.2,0.4,1.7,3.4
42,Ira Bowman\bowmair01,PG,27,ATL,3,19,9.2,0.0,0.0,0.0,5.8,5.9,5.9,50.5,0.0,0.0,33.3,7.1,,0.0,0.0,0.0,-0.024,,0.0,-1.7,-1.7,0.0,0,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.3,0.3,0.7,2.3,0.0,0.0,0.3,0.0,0.0
43,Earl Boykins\boykiea01,PG,24,LAC,10,149,17.2,0.461,0.127,0.27,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,,0.2,0.1,0.3,0.08900000000000001,,1.3,-1.1,0.2,0.1,0,2.5,6.3,0.397,0.1,0.8,0.125,2.4,5.5,0.436,0.405,1.4,1.7,0.8240000000000001,0.4,0.7,1.1,3.2,0.5,0.0,0.9,0.9,6.5
44,Shawn Bradley\bradlsh01,C,28,DAL,82,2001,16.2,0.551,0.013000000000000001,0.39799999999999996,9.2,24.4,17.0,2.8,0.9,8.1,14.3,13.9,,2.5,3.8,6.3,0.151,,-1.0,2.5,1.6,1.8,35,2.7,5.5,0.49,0.0,0.1,0.16699999999999998,2.7,5.4,0.494,0.491,1.7,2.2,0.787,2.0,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1
45,Elton Brand\brandel01,PF,21,CHI,74,2906,20.4,0.524,0.002,0.38799999999999996,11.2,19.6,15.2,17.0,1.3,3.0,13.3,26.3,,4.1,2.0,6.1,0.10099999999999999,,2.2,-1.2,1.1,2.2,74,7.8,16.4,0.47600000000000003,0.0,0.0,0.0,7.8,16.4,0.47700000000000004,0.47600000000000003,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1
46,Terrell Brandon\brandte01,PG,30,MIN,78,2821,20.0,0.507,0.08,0.198,2.4,9.7,6.0,33.7,3.0,0.5,11.2,22.2,,5.8,2.7,8.5,0.145,,2.6,0.5,3.1,3.6,78,6.6,14.5,0.451,0.4,1.2,0.363,6.1,13.4,0.45799999999999996,0.465,2.5,2.9,0.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0
47,Chucky Brown\brownch01,SF,32,TOT,26,339,9.7,0.46399999999999997,0.032,0.358,2.6,15.7,9.0,5.3,1.4,1.5,6.8,15.5,,0.1,0.2,0.4,0.05,,-2.9,-0.5,-3.5,-0.1,2,1.5,3.7,0.42100000000000004,0.0,0.1,0.0,1.5,3.5,0.435,0.42100000000000004,0.8,1.3,0.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,1.4,3.9
47,Chucky Brown\brownch01,SF,32,GSW,6,74,13.4,0.49200000000000005,0.1,0.5,4.0,23.4,12.9,10.9,2.1,1.0,7.6,15.1,,0.1,0.1,0.2,0.098,,-2.3,1.1,-1.2,0.0,0,1.5,3.3,0.45,0.0,0.3,0.0,1.5,3.0,0.5,0.45,1.0,1.7,0.6,0.5,2.5,3.0,0.8,0.5,0.2,0.3,1.7,4.0
47,Chucky Brown\brownch01,SF,32,CLE,20,265,8.7,0.456,0.013000000000000001,0.32,2.2,13.5,7.9,3.7,1.2,1.7,6.6,15.6,,0.0,0.2,0.2,0.036000000000000004,,-3.1,-1.0,-4.1,-0.1,2,1.6,3.8,0.413,0.0,0.1,0.0,1.6,3.7,0.419,0.413,0.8,1.2,0.667,0.3,1.6,1.8,0.3,0.3,0.3,0.3,1.4,3.9
48,Dee Brown\brownde01,PG,32,ORL,7,155,9.0,0.519,0.727,0.114,0.0,8.1,3.9,11.9,1.3,0.0,13.2,15.2,,0.1,0.1,0.2,0.059000000000000004,,-1.4,-1.0,-2.4,0.0,0,2.3,6.3,0.364,1.7,4.6,0.375,0.6,1.7,0.33299999999999996,0.5,0.6,0.7,0.8,0.0,1.6,1.6,1.7,0.6,0.0,1.0,1.4,6.9
49,P.J. Brown\brownpj01,C,31,CHH,80,2811,13.3,0.518,0.006999999999999999,0.373,10.5,19.6,15.1,7.3,1.5,2.4,14.2,12.5,,3.4,4.7,8.0,0.13699999999999998,,-1.3,0.9,-0.4,1.1,79,3.1,7.0,0.444,0.0,0.1,0.0,3.1,7.0,0.447,0.444,2.2,2.6,0.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5
50,Randy Brown\brownra02,PG,32,BOS,54,1238,8.2,0.43799999999999994,0.013000000000000001,0.16899999999999998,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,,-0.1,1.0,0.9,0.034,,-4.2,1.1,-3.1,-0.3,35,1.9,4.4,0.42200000000000004,0.0,0.1,0.0,1.9,4.3,0.42700000000000005,0.42200000000000004,0.4,0.7,0.575,0.4,1.4,1.8,2.9,1.1,0.2,1.0,2.4,4.1
51,Rick Brunson\brunsri01,PG,28,TOT,22,208,6.3,0.38,0.259,0.278,2.9,9.2,6.0,24.2,2.0,0.4,21.9,17.4,,-0.4,0.2,-0.2,-0.039,,-4.9,-0.2,-5.1,-0.2,0,0.8,2.5,0.33299999999999996,0.1,0.6,0.14300000000000002,0.7,1.8,0.4,0.35200000000000004,0.4,0.7,0.5329999999999999,0.2,0.7,1.0,1.4,0.4,0.0,0.8,1.0,2.1
51,Rick Brunson\brunsri01,PG,28,BOS,7,142,5.6,0.33399999999999996,0.314,0.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,,-0.2,0.1,-0.1,-0.043,,-5.1,0.0,-5.1,-0.1,0,1.4,5.0,0.28600000000000003,0.3,1.6,0.182,1.1,3.4,0.33299999999999996,0.314,0.6,1.3,0.444,0.3,1.0,1.3,3.4,1.0,0.1,1.3,2.3,3.7
51,Rick Brunson\brunsri01,PG,28,NYK,15,66,7.8,0.462,0.158,0.316,5.7,16.0,11.0,18.6,0.8,0.0,27.0,21.9,,-0.1,0.1,0.0,-0.03,,-4.5,-0.5,-5.0,0.0,0,0.5,1.3,0.42100000000000004,0.0,0.2,0.0,0.5,1.1,0.5,0.42100000000000004,0.3,0.4,0.667,0.2,0.6,0.8,0.5,0.1,0.0,0.5,0.3,1.3
52,Kobe Bryant*\bryanko01,SG,22,LAL,68,2783,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,,9.2,2.2,11.3,0.196,,5.1,-0.3,4.8,4.7,68,10.3,22.2,0.46399999999999997,0.9,2.9,0.305,9.4,19.3,0.489,0.484,7.0,8.2,0.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5
53,Mark Bryant\bryanma01,PF,35,DAL,18,101,2.1,0.428,0.0,0.25,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,,-0.1,0.1,0.0,0.005,,-9.0,-0.2,-9.2,-0.2,1,0.4,1.1,0.4,0.0,0.0,,0.4,1.1,0.4,0.4,0.2,0.3,0.6,0.2,0.9,1.2,0.2,0.1,0.1,0.3,1.6,1.1
